payment_installments,payment_value,payment_total,payment_count,delivery_delay_days,purchase_to_delivery_days,total_to_value_ratio,is_delayed,purchase_hour,purchase_dow,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher,payment_type_nan,authorization_status_authorized,authorization_status_declined,authorization_status_pending,authorization_status_reversed,authorization_status_nan,transaction_status_failed,transaction_status_pending,transaction_status_reversed,transaction_status_successful,transaction_status_nan,order_status_approved,order_status_canceled,order_status_created,order_status_delivered,order_status_invoiced,order_status_processing,order_status_shipped,order_status_unavailable,order_status_nan,order_channel_marketplace,order_channel_mobile_app,order_channel_online,order_channel_nan,derived_delivery_state_canceled,derived_delivery_state_delivered,derived_delivery_state_not_delivered,derived_delivery_state_shipped,derived_delivery_state_unavailable,derived_delivery_state_unknown,derived_delivery_state_nan,amount_bucket_low,amount_bucket_medium,amount_bucket_high,amount_bucket_nan,risk_score,actual_disputed,decision
1,64.1,64.1,1,-14.338136574074074,15.916979166666666,1.0,0,17,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.4895073901860422,0,resolve
1,29.9,50.75,2,-9.128576388888888,5.968506944444444,1.6973244147157192,0,21,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5089110527765519,0,resolve
2,226.23,226.23,1,-11.973136574074072,10.232471064814815,1.0,0,11,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.05532551307069392,0,resolve
4,94.73,94.73,1,-28.531875,16.562708333333333,1.0,0,21,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.516318897426447,0,resolve
3,92.97,92.97,1,1.527662037037037,16.726412037037036,1.0,1,19,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5200865445865998,0,resolve
1,278.09,278.09,1,-28.03891203703704,6.477222222222222,1.0,0,11,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5420148349542584,0,escalate
2,87.32,87.32,1,-21.25552083333333,3.28625,1.0,0,10,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5209611194221617,0,resolve
4,42.36,42.36,1,-6.210671296296296,2.163043981481481,1.0,0,15,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5329877301360496,0,resolve
4,171.84,171.84,1,-22.265127314814816,10.151319444444445,1.0,0,14,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5119767270283304,1,resolve
4,227.34,227.34,1,-20.12028935185185,7.326319444444445,1.0,0,13,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5205881345267388,0,resolve
8,167.28,167.28,1,1.324826388888889,9.659097222222222,1.0,1,15,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5221996244310763,0,resolve
10,187.52,187.52,1,-22.546886574074072,2.7577546296296296,1.0,0,16,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5203692573711315,1,resolve
2,245.48,245.48,1,-10.453680555555556,11.967256944444443,1.0,0,13,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5117888693281791,0,resolve
5,108.46,108.46,1,-4.033587962962963,20.421296296296298,1.0,0,13,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.529000862579833,0,resolve
1,32.68,32.68,1,-7.444375,15.98826388888889,1.0,0,13,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5164761501620106,1,resolve
5,80.92,80.92,1,-15.148657407407407,14.482476851851851,1.0,0,8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5429605699176921,0,escalate
3,165.56,165.56,1,-14.378692129629629,6.087291666666666,1.0,0,12,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.514261211504917,0,resolve
1,69.14,69.14,1,-8.518842592592593,15.980405092592592,1.0,0,12,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.005825854129365095,0,resolve
1,194.0,194.0,1,-34.463993055555555,7.549409722222222,1.0,0,23,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.498255811626987,0,resolve
4,373.5,373.5,1,-15.18820601851852,15.0903125,1.0,0,17,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5148855759091562,0,resolve
1,90.22,90.22,1,-13.189155092592593,12.209548611111112,1.0,0,14,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5180564145755967,0,resolve
1,38.9,38.9,1,-8.219143518518518,15.01851851851852,1.0,0,18,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5359757792855185,0,resolve
1,115.31,115.31,1,-9.137997685185184,7.4384375,1.0,0,10,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5407941915767174,0,escalate
1,148.76,148.76,1,-10.455104166666668,14.094583333333333,1.0,0,10,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5116425263821929,0,resolve
1,63.33,63.33,1,-18.15630787037037,7.290219907407407,1.0,0,13,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5143016118220274,0,resolve
1,57.97,57.97,1,-13.354791666666667,6.855277777777777,1.0,0,18,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5233946474386897,0,resolve
10,300.83,300.83,1,-11.640520833333332,2.9343055555555555,1.0,0,10,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5291952612983885,1,resolve
4,41.62,86.96,3,-25.115,13.341238425925926,2.0893801057184045,0,13,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5279352300637296,0,resolve
2,144.56,144.56,1,-9.371782407407409,4.70537037037037,1.0,0,22,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5150720759921698,0,resolve
1,117.96,117.96,1,-5.045324074074074,3.2359837962962965,1.0,0,17,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5206451876078269,0,resolve
3,188.94,188.94,1,-13.271238425925926,5.186793981481482,1.0,0,13,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5160762441980944,0,resolve
1,10.47,157.45,2,2.818657407407408,23.922511574074075,15.038204393505252,1,21,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5360425354498327,0,escalate
1,95.01,95.01,1,-14.180659722222222,5.164363425925926,1.0,0,15,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5185065481058181,0,resolve
1,132.44,132.44,1,-9.24017361111111,5.832222222222223,1.0,0,22,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5378869247432343,0,escalate
10,171.49,171.49,1,-7.240775462962963,9.967094907407407,1.0,0,19,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5469921859718474,0,escalate
3,31.82,31.82,1,-8.189525462962964,11.433414351851852,1.0,0,9,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5234299576337101,0,resolve
1,99.65,99.65,1,-3.299363425925926,17.709930555555555,1.0,0,23,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5195072838412308,0,resolve
4,504.35,504.35,1,32.8433912037037,51.90260416666667,1.0,1,22,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.522038991550901,1,resolve
